start_interval_Timestamp,Opening,Highest,Lowest,Closing,Volume,end_interval_Timestamp
2022-11-10 00:00:00,15932.95000000,18188.00000000,15769.42000000,17580.04000000,2943.17613700,2022-11-10 23:59:59.999000
2022-11-11 00:00:00,17580.39000000,17687.87000000,16369.84000000,17054.10000000,2488.69164200,2022-11-11 23:59:59.999000
2022-11-12 00:00:00,17042.83000000,17099.35000000,16637.51000000,16813.35000000,1008.73256100,2022-11-12 23:59:59.999000
2022-11-13 00:00:00,16814.93000000,16949.73000000,16245.12000000,16325.51000000,930.70989200,2022-11-13 23:59:59.999000
2022-11-14 00:00:00,16331.92000000,17160.50000000,15814.87000000,16612.40000000,4969.24887600,2022-11-14 23:59:59.999000
2022-11-15 00:00:00,16617.25000000,17123.98000000,16525.75000000,16894.63000000,8520.40119900,2022-11-15 23:59:59.999000
2022-11-16 00:00:00,16898.19000000,17011.62000000,16383.12000000,16661.52000000,3890.20213300,2022-11-16 23:59:59.999000
2022-11-17 00:00:00,16656.25000000,16744.95000000,16415.78000000,16692.72000000,2154.83932200,2022-11-17 23:59:59.999000
2022-11-18 00:00:00,16695.40000000,16994.47000000,16551.95000000,16701.82000000,1758.47691600,2022-11-18 23:59:59.999000
2022-11-19 00:00:00,16701.83000000,16822.78000000,16551.01000000,16706.97000000,470.15547300,2022-11-19 23:59:59.999000
2022-11-20 00:00:00,16699.42000000,16752.47000000,16177.98000000,16284.06000000,1079.23699700,2022-11-20 23:59:59.999000
2022-11-21 00:00:00,16284.06000000,16322.78000000,15486.74000000,15780.00000000,1805.01113500,2022-11-21 23:59:59.999000
2022-11-22 00:00:00,15780.00000000,16304.16000000,15622.74000000,16218.73000000,2123.89662500,2022-11-22 23:59:59.999000
2022-11-23 00:00:00,16229.54000000,16694.65000000,16164.23000000,16613.02000000,2315.27136700,2022-11-23 23:59:59.999000
2022-11-24 00:00:00,16604.87000000,16810.89000000,16462.63000000,16599.81000000,1416.41904100,2022-11-24 23:59:59.999000
2022-11-25 00:00:00,16602.13000000,16621.88000000,16346.11000000,16520.64000000,1063.55348000,2022-11-25 23:59:59.999000
2022-11-26 00:00:00,16523.76000000,16698.77000000,16389.63000000,16471.64000000,435.50509800,2022-11-26 23:59:59.999000
2022-11-27 00:00:00,16465.05000000,16595.98000000,16404.59000000,16428.40000000,382.04897300,2022-11-27 23:59:59.999000
2022-11-28 00:00:00,16424.82000000,16486.01000000,15998.89000000,16212.51000000,1561.20516400,2022-11-28 23:59:59.999000
2022-11-29 00:00:00,16209.97000000,16545.96000000,16098.75000000,16441.05000000,1486.05919400,2022-11-29 23:59:59.999000
2022-11-30 00:00:00,16441.05000000,17242.09000000,16427.05000000,17164.98000000,2233.81611600,2022-11-30 23:59:59.999000
2022-12-01 00:00:00,17162.80000000,17320.96000000,16848.97000000,16976.49000000,1152.64243000,2022-12-01 23:59:59.999000
2022-12-02 00:00:00,16970.59000000,17105.07000000,16779.99000000,17096.40000000,982.29320800,2022-12-02 23:59:59.999000
2022-12-03 00:00:00,17091.78000000,17158.85000000,16862.57000000,16879.06000000,529.82103200,2022-12-03 23:59:59.999000
2022-12-04 00:00:00,16883.97000000,17202.45000000,16880.56000000,17106.46000000,671.86636500,2022-12-04 23:59:59.999000
2022-12-05 00:00:00,17104.72000000,17419.36000000,16869.44000000,16968.71000000,1850.64139800,2022-12-05 23:59:59.999000
2022-12-06 00:00:00,16968.93000000,17106.61000000,16910.00000000,17088.37000000,1376.06452600,2022-12-06 23:59:59.999000
2022-12-07 00:00:00,17090.14000000,17137.26000000,16685.62000000,16837.35000000,906.98236300,2022-12-07 23:59:59.999000
2022-12-08 00:00:00,16839.33000000,17296.05000000,16737.94000000,17220.61000000,1005.29672100,2022-12-08 23:59:59.999000
2022-12-09 00:00:00,17222.55000000,17358.24000000,17068.04000000,17131.41000000,628.72164200,2022-12-09 23:59:59.999000
2022-12-10 00:00:00,17127.67000000,17226.88000000,17095.18000000,17129.89000000,280.84457300,2022-12-10 23:59:59.999000
2022-12-11 00:00:00,17129.77000000,17270.79000000,17071.81000000,17084.74000000,448.30626500,2022-12-11 23:59:59.999000
2022-12-12 00:00:00,17086.62000000,17240.58000000,16873.77000000,17204.88000000,831.73926900,2022-12-12 23:59:59.999000
2022-12-13 00:00:00,17211.41000000,17967.49000000,17083.40000000,17782.00000000,1353.34363500,2022-12-13 23:59:59.999000
2022-12-14 00:00:00,17782.93000000,18379.51000000,17662.65000000,17804.72000000,3585.02234800,2022-12-14 23:59:59.999000
2022-12-15 00:00:00,17801.85000000,17854.26000000,17283.91000000,17359.37000000,1863.83619700,2022-12-15 23:59:59.999000
2022-12-16 00:00:00,17355.01000000,17526.27000000,16532.94000000,16633.71000000,2945.14218100,2022-12-16 23:59:59.999000
2022-12-17 00:00:00,16625.45000000,16796.67000000,16583.73000000,16780.38000000,1074.49245200,2022-12-17 23:59:59.999000
2022-12-18 00:00:00,16781.49000000,16855.91000000,16663.99000000,16738.88000000,676.47470600,2022-12-18 23:59:59.999000
2022-12-19 00:00:00,16741.57000000,16814.49000000,16283.49000000,16439.89000000,1479.40644400,2022-12-19 23:59:59.999000
2022-12-20 00:00:00,16436.13000000,17048.57000000,16398.97000000,16898.75000000,2231.51072300,2022-12-20 23:59:59.999000
2022-12-21 00:00:00,16898.67000000,16922.30000000,16732.51000000,16829.61000000,868.85308200,2022-12-21 23:59:59.999000
2022-12-22 00:00:00,16828.58000000,16864.11000000,16563.47000000,16822.08000000,1298.10993600,2022-12-22 23:59:59.999000
2022-12-23 00:00:00,16824.09000000,16945.58000000,16761.57000000,16782.20000000,980.27999600,2022-12-23 23:59:59.999000
2022-12-24 00:00:00,16781.48000000,16864.10000000,16776.90000000,16834.19000000,259.81888600,2022-12-24 23:59:59.999000
2022-12-25 00:00:00,16838.18000000,16853.97000000,16731.82000000,16833.45000000,443.66116100,2022-12-25 23:59:59.999000
2022-12-26 00:00:00,16832.62000000,16942.28000000,16792.23000000,16919.83000000,479.43124400,2022-12-26 23:59:59.999000
2022-12-27 00:00:00,16921.80000000,16966.97000000,16604.33000000,16705.84000000,982.39039400,2022-12-27 23:59:59.999000
2022-12-28 00:00:00,16707.35000000,16783.90000000,16471.43000000,16545.89000000,1491.09652900,2022-12-28 23:59:59.999000
2022-12-29 00:00:00,16547.63000000,16662.69000000,16492.62000000,16634.04000000,748.75969000,2022-12-29 23:59:59.999000
2022-12-30 00:00:00,16631.15000000,16650.64000000,16369.84000000,16609.35000000,1080.82289600,2022-12-30 23:59:59.999000
2022-12-31 00:00:00,16605.84000000,16639.73000000,16466.79000000,16525.07000000,563.61932300,2022-12-31 23:59:59.999000
2023-01-01 00:00:00,16524.41000000,16628.20000000,16497.67000000,16617.57000000,309.05605100,2023-01-01 23:59:59.999000
2023-01-02 00:00:00,16619.93000000,16785.92000000,16549.68000000,16677.87000000,713.13137300,2023-01-02 23:59:59.999000
2023-01-03 00:00:00,16674.84000000,16774.53000000,16604.95000000,16674.12000000,743.94575800,2023-01-03 23:59:59.999000
2023-01-04 00:00:00,16676.49000000,16984.83000000,16653.41000000,16849.97000000,1511.33182100,2023-01-04 23:59:59.999000
2023-01-05 00:00:00,16852.47000000,16878.61000000,16756.91000000,16832.48000000,722.09085100,2023-01-05 23:59:59.999000
2023-01-06 00:00:00,16829.96000000,17030.14000000,16683.74000000,16952.15000000,1227.36821300,2023-01-06 23:59:59.999000
2023-01-07 00:00:00,16952.10000000,16982.15000000,16908.62000000,16945.20000000,268.37370600,2023-01-07 23:59:59.999000
2023-01-08 00:00:00,16944.93000000,17157.28000000,16913.17000000,17128.62000000,587.51506200,2023-01-08 23:59:59.999000
2023-01-09 00:00:00,17131.78000000,17395.51000000,17105.39000000,17181.92000000,1721.31875800,2023-01-09 23:59:59.999000
2023-01-10 00:00:00,17180.80000000,17488.38000000,17146.60000000,17441.76000000,1213.47196000,2023-01-10 23:59:59.999000
2023-01-11 00:00:00,17439.34000000,17996.94000000,17318.95000000,17944.83000000,1648.12247900,2023-01-11 23:59:59.999000
2023-01-12 00:00:00,17948.13000000,19113.49000000,17908.33000000,18852.95000000,6914.65203600,2023-01-12 23:59:59.999000
2023-01-13 00:00:00,18844.86000000,20003.26000000,18718.59000000,19930.08000000,5011.22357700,2023-01-13 23:59:59.999000
2023-01-14 00:00:00,19929.16000000,21250.17000000,19890.43000000,20953.76000000,8620.94187800,2023-01-14 23:59:59.999000
2023-01-15 00:00:00,20952.70000000,21044.33000000,20572.10000000,20869.54000000,2245.30838900,2023-01-15 23:59:59.999000
2023-01-16 00:00:00,20879.04000000,21447.70000000,20629.46000000,21192.09000000,2900.43018100,2023-01-16 23:59:59.999000
2023-01-17 00:00:00,21187.47000000,21581.90000000,20851.69000000,21136.37000000,2085.22116100,2023-01-17 23:59:59.999000
2023-01-18 00:00:00,21128.58000000,21646.08000000,20412.41000000,20677.13000000,1745.36422900,2023-01-18 23:59:59.999000
2023-01-19 00:00:00,20677.13000000,21190.90000000,20660.38000000,21074.78000000,764.07643300,2023-01-19 23:59:59.999000
2023-01-20 00:00:00,21080.05000000,22758.10000000,20868.93000000,22681.03000000,2614.47142900,2023-01-20 23:59:59.999000
2023-01-21 00:00:00,22675.01000000,23353.62000000,22439.37000000,22775.95000000,4471.41213000,2023-01-21 23:59:59.999000
2023-01-22 00:00:00,22783.64000000,23074.91000000,22309.38000000,22714.51000000,3497.44337600,2023-01-22 23:59:59.999000
2023-01-23 00:00:00,22710.87000000,23173.98000000,22514.16000000,22915.06000000,2640.99786100,2023-01-23 23:59:59.999000
2023-01-24 00:00:00,22913.74000000,23157.50000000,22473.84000000,22631.85000000,2143.90836100,2023-01-24 23:59:59.999000
2023-01-25 00:00:00,22639.70000000,23809.38000000,22340.00000000,23055.67000000,2197.00949800,2023-01-25 23:59:59.999000
2023-01-26 00:00:00,23071.15000000,23274.74000000,22858.60000000,23005.88000000,1193.34149900,2023-01-26 23:59:59.999000
2023-01-27 00:00:00,23006.98000000,23493.40000000,22580.00000000,23067.18000000,1626.40507400,2023-01-27 23:59:59.999000
2023-01-28 00:00:00,23066.49000000,23183.44000000,22884.67000000,23021.21000000,435.52891900,2023-01-28 23:59:59.999000
2023-01-29 00:00:00,23025.00000000,23962.88000000,22969.63000000,23744.82000000,1334.88854400,2023-01-29 23:59:59.999000
2023-01-30 00:00:00,23744.81000000,23798.15000000,22499.57000000,22831.95000000,1455.26940200,2023-01-30 23:59:59.999000
2023-01-31 00:00:00,22822.89000000,23273.69000000,22721.55000000,23128.28000000,967.82565900,2023-01-31 23:59:59.999000
2023-02-01 00:00:00,23125.65000000,23800.00000000,22786.01000000,23726.72000000,1585.10947300,2023-02-01 23:59:59.999000
2023-02-02 00:00:00,23726.72000000,24233.55000000,23423.76000000,23482.33000000,2368.82119600,2023-02-02 23:59:59.999000
2023-02-03 00:00:00,23484.37000000,23708.08000000,23210.18000000,23421.84000000,1761.85399200,2023-02-03 23:59:59.999000
2023-02-04 00:00:00,23424.81000000,23582.05000000,23256.02000000,23327.52000000,429.02785700,2023-02-04 23:59:59.999000
2023-02-05 00:00:00,23323.92000000,23423.76000000,22750.00000000,22932.23000000,914.87593800,2023-02-05 23:59:59.999000
2023-02-06 00:00:00,22928.37000000,23151.20000000,22631.38000000,22760.79000000,736.10089300,2023-02-06 23:59:59.999000
2023-02-07 00:00:00,22759.66000000,23347.52000000,22746.14000000,23246.32000000,1714.32227600,2023-02-07 23:59:59.999000
2023-02-08 00:00:00,23243.00000000,23436.71000000,22674.40000000,22958.53000000,1418.77845900,2023-02-08 23:59:59.999000
2023-02-09 00:00:00,22964.85000000,23008.58000000,21700.00000000,21798.17000000,2386.31567300,2023-02-09 23:59:59.999000
2023-02-10 00:00:00,21798.49000000,21938.93000000,21470.39000000,21631.55000000,1561.63334400,2023-02-10 23:59:59.999000
2023-02-11 00:00:00,21623.14000000,21901.77000000,21601.16000000,21863.65000000,425.42893500,2023-02-11 23:59:59.999000
2023-02-12 00:00:00,21866.56000000,22091.04000000,21632.58000000,21783.16000000,652.89965700,2023-02-12 23:59:59.999000
2023-02-13 00:00:00,21780.98000000,21891.26000000,21362.58000000,21774.44000000,1362.85629700,2023-02-13 23:59:59.999000
2023-02-14 00:00:00,21777.93000000,22312.29000000,21558.27000000,22200.34000000,1867.40405500,2023-02-14 23:59:59.999000
2023-02-15 00:00:00,22196.20000000,24365.92000000,22047.74000000,24329.49000000,2550.34306200,2023-02-15 23:59:59.999000
2023-02-16 00:00:00,24327.00000000,25248.03000000,23508.79000000,23518.71000000,2833.20905300,2023-02-16 23:59:59.999000
2023-02-17 00:00:00,23522.79000000,25014.06000000,23346.49000000,24577.41000000,2952.89938300,2023-02-17 23:59:59.999000
2023-02-18 00:00:00,24570.72000000,24875.05000000,24436.84000000,24628.46000000,1141.06021200,2023-02-18 23:59:59.999000
2023-02-19 00:00:00,24630.43000000,25193.38000000,24202.59000000,24263.00000000,1744.26012500,2023-02-19 23:59:59.999000
2023-02-20 00:00:00,24266.76000000,25113.40000000,23844.34000000,24838.09000000,1988.73402900,2023-02-20 23:59:59.999000
2023-02-21 00:00:00,24835.34000000,25242.62000000,24145.47000000,24453.24000000,2484.63528100,2023-02-21 23:59:59.999000
2023-02-22 00:00:00,24448.90000000,24473.50000000,23583.63000000,24181.73000000,2155.16606300,2023-02-22 23:59:59.999000
2023-02-23 00:00:00,24186.71000000,24597.20000000,23611.94000000,23937.75000000,2680.62200800,2023-02-23 23:59:59.999000
2023-02-24 00:00:00,23941.66000000,24125.23000000,22854.66000000,23183.13000000,2197.10628400,2023-02-24 23:59:59.999000
2023-02-25 00:00:00,23181.40000000,23219.12000000,22760.09000000,23155.42000000,903.73265000,2023-02-25 23:59:59.999000
2023-02-26 00:00:00,23156.96000000,23681.30000000,23065.36000000,23558.22000000,970.40906500,2023-02-26 23:59:59.999000
2023-02-27 00:00:00,23561.67000000,23891.35000000,23117.11000000,23490.18000000,1424.03775200,2023-02-27 23:59:59.999000
2023-02-28 00:00:00,23491.11000000,23596.76000000,23027.14000000,23140.10000000,1739.37979000,2023-02-28 23:59:59.999000
2023-03-01 00:00:00,23140.48000000,23998.92000000,23020.41000000,23629.08000000,2221.54645100,2023-03-01 23:59:59.999000
2023-03-02 00:00:00,23628.02000000,23797.20000000,23198.89000000,23468.02000000,2072.15314800,2023-03-02 23:59:59.999000
2023-03-03 00:00:00,23466.77000000,23476.07000000,21985.68000000,22358.06000000,2585.27124800,2023-03-03 23:59:59.999000
2023-03-04 00:00:00,22354.66000000,22408.39000000,22160.00000000,22346.68000000,667.56317000,2023-03-04 23:59:59.999000
2023-03-05 00:00:00,22344.44000000,22652.51000000,22198.81000000,22430.68000000,979.42078000,2023-03-05 23:59:59.999000
2023-03-06 00:00:00,22430.07000000,22594.99000000,22259.68000000,22407.44000000,1031.20915000,2023-03-06 23:59:59.999000
2023-03-07 00:00:00,22409.81000000,22554.47000000,21937.52000000,22198.59000000,2790.97378000,2023-03-07 23:59:59.999000
2023-03-08 00:00:00,22197.47000000,22285.54000000,21579.92000000,21703.40000000,3357.14265800,2023-03-08 23:59:59.999000
2023-03-09 00:00:00,21701.97000000,21832.13000000,20025.82000000,20368.79000000,3827.08253200,2023-03-09 23:59:59.999000
2023-03-10 00:00:00,20370.23000000,20374.49000000,19565.40000000,20153.97000000,6032.38702700,2023-03-10 23:59:59.999000
2023-03-11 00:00:00,20155.58000000,20688.52000000,19770.00000000,20463.90000000,2680.24396000,2023-03-11 23:59:59.999000
2023-03-12 00:00:00,20454.96000000,22082.44000000,20274.25000000,21995.39000000,3513.31226000,2023-03-12 23:59:59.999000
2023-03-13 00:00:00,21996.88000000,24481.50000000,21812.11000000,24108.06000000,7467.83920000,2023-03-13 23:59:59.999000
2023-03-14 00:00:00,24113.70000000,26375.50000000,23841.00000000,24674.99000000,6755.91332300,2023-03-14 23:59:59.999000
2023-03-15 00:00:00,24670.89000000,25172.43000000,23897.84000000,24278.47000000,4551.13937000,2023-03-15 23:59:59.999000
2023-03-16 00:00:00,24281.60000000,25165.66000000,24121.62000000,25003.06000000,2970.19364000,2023-03-16 23:59:59.999000
2023-03-17 00:00:00,25003.06000000,27750.45000000,24893.79000000,27391.98000000,2713.28240500,2023-03-17 23:59:59.999000
2023-03-18 00:00:00,27394.17000000,27721.45000000,26590.99000000,26917.17000000,1423.96384000,2023-03-18 23:59:59.999000
2023-03-19 00:00:00,26917.17000000,28381.43000000,26839.63000000,27958.56000000,1472.72230100,2023-03-19 23:59:59.999000
2023-03-20 00:00:00,27969.70000000,28461.22000000,27134.40000000,27720.95000000,2063.86929000,2023-03-20 23:59:59.999000
2023-03-21 00:00:00,27723.72000000,28430.56000000,27308.19000000,28110.26000000,1190.29244000,2023-03-21 23:59:59.999000
2023-03-22 00:00:00,28108.29000000,28861.27000000,26603.54000000,27254.54000000,2825.29886400,2023-03-22 23:59:59.999000
2023-03-23 00:00:00,27242.30000000,28751.33000000,27116.41000000,28286.72000000,2591.64345000,2023-03-23 23:59:59.999000
2023-03-24 00:00:00,28293.09000000,28378.16000000,27016.08000000,27444.02000000,2344.98984000,2023-03-24 23:59:59.999000
2023-03-25 00:00:00,27460.00000000,27786.46000000,27155.49000000,27462.53000000,747.85679000,2023-03-25 23:59:59.999000
2023-03-26 00:00:00,27457.51000000,28197.07000000,27414.51000000,27984.74000000,871.17260000,2023-03-26 23:59:59.999000
2023-03-27 00:00:00,27963.23000000,28024.99000000,26513.45000000,27128.98000000,2414.15281000,2023-03-27 23:59:59.999000
2023-03-28 00:00:00,27133.87000000,27505.89000000,26635.48000000,27260.91000000,2444.00856000,2023-03-28 23:59:59.999000
2023-03-29 00:00:00,27266.53000000,28646.63000000,27242.31000000,28354.39000000,3091.75909000,2023-03-29 23:59:59.999000
2023-03-30 00:00:00,28341.68000000,29182.00000000,27697.25000000,28035.67000000,4685.15013200,2023-03-30 23:59:59.999000
2023-03-31 00:00:00,28033.22000000,28657.69000000,27510.35000000,28460.08000000,3264.42222000,2023-03-31 23:59:59.999000
2023-04-01 00:00:00,28460.10000000,28815.32000000,28218.91000000,28452.75000000,913.66801000,2023-04-01 23:59:59.999000
2023-04-02 00:00:00,28449.00000000,28530.76000000,27854.49000000,28176.40000000,1189.99710000,2023-04-02 23:59:59.999000
2023-04-03 00:00:00,28177.46000000,28500.29000000,27265.00000000,27806.67000000,3575.72719000,2023-04-03 23:59:59.999000
2023-04-04 00:00:00,27793.56000000,28440.30000000,27654.08000000,28164.56000000,2375.33862000,2023-04-04 23:59:59.999000
2023-04-05 00:00:00,28157.88000000,28770.27000000,27828.89000000,28166.68000000,2440.36142000,2023-04-05 23:59:59.999000
2023-04-06 00:00:00,28166.68000000,28185.68000000,27711.66000000,28031.19000000,1433.80828000,2023-04-06 23:59:59.999000
2023-04-07 00:00:00,28033.82000000,28104.60000000,27763.30000000,27901.70000000,822.73371000,2023-04-07 23:59:59.999000
2023-04-08 00:00:00,27901.59000000,28156.05000000,27854.98000000,27941.17000000,376.18819000,2023-04-08 23:59:59.999000
2023-04-09 00:00:00,27935.62000000,28531.54000000,27797.43000000,28324.72000000,854.09292000,2023-04-09 23:59:59.999000
2023-04-10 00:00:00,28324.40000000,29769.78000000,28159.33000000,29642.28000000,1858.42948400,2023-04-10 23:59:59.999000
2023-04-11 00:00:00,29636.58000000,30560.60000000,29589.23000000,30196.78000000,2445.70585200,2023-04-11 23:59:59.999000
2023-04-12 00:00:00,30196.78000000,30482.07000000,29650.00000000,29891.39000000,2395.59523000,2023-04-12 23:59:59.999000
2023-04-13 00:00:00,29891.39000000,30583.58000000,29851.17000000,30376.49000000,2115.01482400,2023-04-13 23:59:59.999000
2023-04-14 00:00:00,30378.69000000,31015.88000000,29966.04000000,30461.90000000,3084.71479900,2023-04-14 23:59:59.999000
2023-04-15 00:00:00,30466.38000000,30596.82000000,30199.57000000,30293.10000000,862.57072000,2023-04-15 23:59:59.999000
2023-04-16 00:00:00,30296.76000000,30547.63000000,30118.55000000,30301.91000000,1069.92307000,2023-04-16 23:59:59.999000
2023-04-17 00:00:00,30300.78000000,30322.57000000,29240.22000000,29429.64000000,2358.13101000,2023-04-17 23:59:59.999000
2023-04-18 00:00:00,29429.64000000,30486.46000000,29095.30000000,30381.36000000,3380.29609000,2023-04-18 23:59:59.999000
2023-04-19 00:00:00,30382.20000000,30409.62000000,28574.50000000,28798.07000000,4498.91245000,2023-04-19 23:59:59.999000
2023-04-20 00:00:00,28796.00000000,29083.99000000,27999.36000000,28240.95000000,3391.78918000,2023-04-20 23:59:59.999000
2023-04-21 00:00:00,28240.95000000,28370.56000000,27136.94000000,27263.02000000,3530.68713000,2023-04-21 23:59:59.999000
2023-04-22 00:00:00,27259.36000000,27881.46000000,27144.51000000,27818.20000000,1630.99713000,2023-04-22 23:59:59.999000
2023-04-23 00:00:00,27813.95000000,27819.65000000,27333.08000000,27588.59000000,1748.96198000,2023-04-23 23:59:59.999000
2023-04-24 00:00:00,27587.87000000,27998.15000000,26962.30000000,27512.82000000,3403.33245000,2023-04-24 23:59:59.999000
2023-04-25 00:00:00,27512.18000000,28391.62000000,27191.21000000,28296.98000000,2977.17603000,2023-04-25 23:59:59.999000
2023-04-26 00:00:00,28303.19000000,30030.41000000,27249.00000000,28418.62000000,6455.58602000,2023-04-26 23:59:59.999000
2023-04-27 00:00:00,28419.14000000,29896.44000000,28377.78000000,29475.32000000,3965.41484000,2023-04-27 23:59:59.999000
2023-04-28 00:00:00,29476.82000000,29593.39000000,28885.61000000,29312.93000000,1854.90346000,2023-04-28 23:59:59.999000
2023-04-29 00:00:00,29317.65000000,29444.40000000,29038.97000000,29228.32000000,569.11839000,2023-04-29 23:59:59.999000
2023-04-30 00:00:00,29228.38000000,29962.87000000,29088.14000000,29224.89000000,1295.21726000,2023-04-30 23:59:59.999000
2023-05-01 00:00:00,29237.64000000,29334.06000000,27667.89000000,28073.30000000,2107.08053000,2023-05-01 23:59:59.999000
2023-05-02 00:00:00,28068.26000000,28881.04000000,27869.80000000,28671.76000000,1585.44208000,2023-05-02 23:59:59.999000
2023-05-03 00:00:00,28669.63000000,29266.83000000,28120.00000000,29030.86000000,2945.05292000,2023-05-03 23:59:59.999000
2023-05-04 00:00:00,29030.55000000,29381.71000000,28663.22000000,28838.07000000,1434.38754000,2023-05-04 23:59:59.999000
2023-05-05 00:00:00,28847.85000000,29678.60000000,28804.94000000,29504.40000000,1956.51079000,2023-05-05 23:59:59.999000
2023-05-06 00:00:00,29505.43000000,29831.41000000,28333.15000000,28846.33000000,1278.79910000,2023-05-06 23:59:59.999000
2023-05-07 00:00:00,28846.33000000,29133.92000000,28398.29000000,28426.29000000,895.69981000,2023-05-07 23:59:59.999000
2023-05-08 00:00:00,28434.44000000,28631.55000000,27264.83000000,27669.62000000,2380.08777000,2023-05-08 23:59:59.999000
2023-05-09 00:00:00,27658.38000000,27821.31000000,27351.56000000,27623.40000000,540.57540000,2023-05-09 23:59:59.999000
2023-05-10 00:00:00,27632.61000000,28316.76000000,26839.91000000,27599.60000000,641.37046000,2023-05-10 23:59:59.999000
2023-05-11 00:00:00,27592.89000000,27624.39000000,26713.98000000,26972.18000000,448.66664000,2023-05-11 23:59:59.999000
2023-05-12 00:00:00,26972.63000000,27083.96000000,25816.67000000,26790.85000000,635.89815000,2023-05-12 23:59:59.999000
2023-05-13 00:00:00,26801.54000000,27038.75000000,26688.04000000,26779.72000000,239.03580000,2023-05-13 23:59:59.999000
2023-05-14 00:00:00,26769.29000000,27200.00000000,26575.51000000,26914.59000000,336.79274000,2023-05-14 23:59:59.999000
2023-05-15 00:00:00,26917.28000000,27660.54000000,26734.85000000,27164.79000000,644.40195000,2023-05-15 23:59:59.999000
2023-05-16 00:00:00,27158.37000000,27294.73000000,26841.80000000,27035.73000000,429.98840000,2023-05-16 23:59:59.999000
2023-05-17 00:00:00,27035.73000000,27496.07000000,26546.47000000,27405.87000000,721.83000000,2023-05-17 23:59:59.999000
2023-05-18 00:00:00,27407.94000000,27484.31000000,26328.20000000,26820.90000000,698.56373000,2023-05-18 23:59:59.999000
2023-05-19 00:00:00,26822.07000000,27173.00000000,26639.22000000,26880.33000000,373.31201000,2023-05-19 23:59:59.999000
2023-05-20 00:00:00,26885.35000000,27156.60000000,26824.96000000,27100.70000000,148.42648000,2023-05-20 23:59:59.999000
2023-05-21 00:00:00,27106.16000000,27275.06000000,26670.33000000,26746.96000000,334.04825000,2023-05-21 23:59:59.999000
2023-05-22 00:00:00,26740.50000000,27092.02000000,26539.18000000,26853.73000000,833.06650000,2023-05-22 23:59:59.999000
2023-05-23 00:00:00,26847.43000000,27493.33000000,26800.00000000,27224.87000000,1027.44256000,2023-05-23 23:59:59.999000
2023-05-24 00:00:00,27223.34000000,27223.34000000,26080.19000000,26331.72000000,989.83037000,2023-05-24 23:59:59.999000
2023-05-25 00:00:00,26321.61000000,26621.37000000,25873.88000000,26473.26000000,754.58955000,2023-05-25 23:59:59.999000
2023-05-26 00:00:00,26479.19000000,26933.45000000,26328.31000000,26701.03000000,515.97944000,2023-05-26 23:59:59.999000
2023-05-27 00:00:00,26707.46000000,26888.00000000,26555.00000000,26855.50000000,242.07005000,2023-05-27 23:59:59.999000
2023-05-28 00:00:00,26857.06000000,28256.38000000,26768.59000000,28063.46000000,585.09302000,2023-05-28 23:59:59.999000
2023-05-29 00:00:00,28069.22000000,28444.71000000,27526.32000000,27738.83000000,811.60832000,2023-05-29 23:59:59.999000
2023-05-30 00:00:00,27737.94000000,28041.41000000,27556.70000000,27696.30000000,715.64459000,2023-05-30 23:59:59.999000
2023-05-31 00:00:00,27688.81000000,27834.35000000,26832.67000000,27213.15000000,899.40734000,2023-05-31 23:59:59.999000
2023-06-01 00:00:00,27213.15000000,27347.62000000,26611.33000000,26815.41000000,682.48871000,2023-06-01 23:59:59.999000
2023-06-02 00:00:00,26812.50000000,27298.40000000,26500.00000000,27241.48000000,583.12988000,2023-06-02 23:59:59.999000
2023-06-03 00:00:00,27245.09000000,27325.93000000,26913.43000000,27068.35000000,246.40205000,2023-06-03 23:59:59.999000
2023-06-04 00:00:00,27068.35000000,27454.70000000,26952.60000000,27124.27000000,283.16666000,2023-06-04 23:59:59.999000
2023-06-05 00:00:00,27107.75000000,27133.99000000,25395.44000000,25725.97000000,836.83073000,2023-06-05 23:59:59.999000
2023-06-06 00:00:00,25733.56000000,27274.20000000,25355.82000000,27235.20000000,800.25667000,2023-06-06 23:59:59.999000
2023-06-07 00:00:00,27240.65000000,27363.71000000,26270.41000000,26344.30000000,371.26585000,2023-06-07 23:59:59.999000
2023-06-08 00:00:00,26344.50000000,26793.17000000,26246.40000000,26525.73000000,137.95613000,2023-06-08 23:59:59.999000
2023-06-09 00:00:00,26525.71000000,26762.26000000,26305.90000000,26504.97000000,251.90923000,2023-06-09 23:59:59.999000
2023-06-10 00:00:00,26505.11000000,26544.00000000,25551.40000000,25849.51000000,253.88218000,2023-06-10 23:59:59.999000
2023-06-11 00:00:00,25842.28000000,26192.22000000,25689.58000000,25919.52000000,154.07575000,2023-06-11 23:59:59.999000
2023-06-12 00:00:00,25933.43000000,26081.00000000,25675.00000000,25925.43000000,193.80550000,2023-06-12 23:59:59.999000
2023-06-13 00:00:00,25925.43000000,26356.07000000,25738.31000000,25924.41000000,186.40563000,2023-06-13 23:59:59.999000
2023-06-14 00:00:00,25925.46000000,26098.35000000,25019.04000000,25124.36000000,234.26558000,2023-06-14 23:59:59.999000
2023-06-15 00:00:00,25132.59000000,25722.99000000,24817.35000000,25595.96000000,217.78144000,2023-06-15 23:59:59.999000
2023-06-16 00:00:00,25605.96000000,26452.16000000,25289.67000000,26354.99000000,186.12735000,2023-06-16 23:59:59.999000
